"","Title","ID","Gender","Identity","IQ","MedDept","Success"
"3643","fdb952d0","9ccf094e","Male","Public",94,"39943",TRUE
"3644","ed347c55","5fc2520a","Male",NA,109,"69331",TRUE
"3645","b8c82c23","deb80d81","Male","Secret",104,"86119",TRUE
"3646","258b34d","b9e2862a","Male","Public",86,"54589",TRUE
"3647","55cf6015","780e6b60","Female",NA,115,"20439",TRUE
"3648","92ac3a12","2bc99efd","Female","Public",111,"76501",TRUE
"3649","2c577e32","f53c9afd","Female","Secret",118,"76501",TRUE
"3650","8bc4538f","e8cddadd","Female","Secret",93,"23483",TRUE
"3651","bfed816f","555aa3c3","Male","No Dual",109,"13873",TRUE
"3652","d618594","841d0c2f","Female",NA,102,"39943",TRUE
"3653","dad8291c","a89648a8","Female","Secret",109,"69764",TRUE
"3654","2468ce8c","8523a98c","Female",NA,100,"50588",TRUE
"3655","1198d102","aa1c36eb","Male","No Dual",100,"50842",TRUE
"3656","b181c5f7","bc852eab","Female","Secret",102,"39943",TRUE
"3657","fb1e7bde","7c0185ef","Female","Secret",93,"39943",TRUE
"3658","19512627","f7ad17c6","Male","Secret",94,"69331",TRUE
"3659","b00e579f","c7b8666b","Male","Public",91,"74627",TRUE
"3660","d4acb463","da191c02","Male","Public",79,"86119",TRUE
"3661","9957babf","86e43e9d","Male","Public",99,"23483",TRUE
"3662","997fe0a0","48252371","Male",NA,103,"74627",TRUE
"3663","b5afa6d0","c8cc54ad","Female",NA,115,"39943",TRUE
"3664","6807840b","9943e73a","Female","Secret",97,"20398",TRUE
"3665","c338e600","861187d3","Male","Secret",87,"96633",TRUE
"3666","d46c1df3","98b495c2","Male","Secret",110,"23483",TRUE
"3667","404e7568","d0e934da","Male","Public",97,"20398",TRUE
"3668","eb02b49d","550d26e9","Male","No Dual",96,"24632",TRUE
"3669","64826ce5","be2654f6","Male","Public",89,"23483",TRUE
"3670","37426030","df5fca7e","Male","Secret",96,"20439",TRUE
"3671","96ce70d3","1793f397","Female","Secret",114,"13873",TRUE
"3672","a3b1f689","b284742d","Female","Public",110,"96035",TRUE
"3673","52f91b32","cd55b4a4","Female",NA,88,"76501",TRUE
"3674","2faaba2a","ad198df4","Male","Secret",100,"13873",TRUE
"3675","85643a89","8f5cf560","Male","Secret",109,"23483",TRUE
"3676","2d6cf79c","835c1f","Male","Secret",86,"20439",TRUE
"3677","da1c7831","830201f9","Male","Secret",105,"76501",TRUE
"3678","3e1c6d74","a70f4f56","Male",NA,94,"73899",TRUE
"3679","49a2c791","cae14277","Male","Secret",97,"39943",TRUE
"3680","6e713815","a4e85518","Male",NA,107,"39943",TRUE
"3681","51117061","ff1fe8b","Male","Public",116,"19550",TRUE
"3682","f4ed320e","71047c72","Male","Public",96,"76501",TRUE
"3683","d0af5fa0","21c9edc1","Female","Public",107,"13873",FALSE
"3684","b75edf47","1d7f9e34","Female","Public",88,"69331",TRUE
"3685","9f478a2d","8966dc05","Male","No Dual",101,"73899",TRUE
"3686","8b419647","e4d13f6a","Male","Secret",93,"13873",TRUE
"3687","7934b33c","1dbe1a4","Male","Secret",79,"74627",TRUE
"3688","2b024f5e","28e64391","Male","No Dual",98,"69331",FALSE
"3689","6e0ed23a","ef22448c","Female",NA,108,"19550",TRUE
"3690","c796a1e","193a146e","Male","Public",101,"75835",TRUE
"3691","367fc703","fb59fda2","Male","Public",98,"69331",TRUE
"3692","c1bb747b","3bac10bc","Male","Secret",111,"50842",FALSE
"3693","c60fffca","d1c1945e","Female","Secret",110,"76501",TRUE
"3694","829e282f","d266c7cb","Male",NA,88,"69331",TRUE
"3695","7b083f6e","e5912907","Female",NA,111,"69331",TRUE
"3696","8733f050","dc440436","Male","No Dual",107,"75835",TRUE
"3697","65dc4f2e","576fe756","Male",NA,98,"11708",TRUE
"3698","7aefff63","4215f848","Male","No Dual",83,"96633",TRUE
"3699","7cd7d662","2021c6e8","Male","Public",91,"69764",TRUE
"3700","4ba5936b","db81fb71","Female","Secret",91,"20398",TRUE
"3701","19ceb274","f69ae365","Female","No Dual",95,"50842",TRUE
"3702","1be98ed6","45a72010","Male","No Dual",106,"39943",TRUE
"3703","c980cdfc","ee4b60d7","Female","Secret",97,"39943",TRUE
"3704","9c436dcf","51df6ec1","Male","No Dual",96,"75835",TRUE
"3705","66885a3d","89492bed","Male","Public",87,"69764",TRUE
"3706","a6b7a504","ecf4ce42","Male",NA,95,"50588",TRUE
"3707","796266f0","ef8caa4c","Male",NA,105,"69331",TRUE
"3708","10eef8bd","36a693d2","Female","No Dual",99,"11708",TRUE
"3709","ee74764f","37e15560","Male","Secret",95,"73899",FALSE
"3710","6736cc0b","1e190e4b","Male",NA,106,"13873",FALSE
"3711","a3ac1c7e","9cfcd761","Male","Secret",65,"69764",TRUE
"3712","dc025a3d","fb9a34e3","Male","Secret",110,"69331",TRUE
"3713","dc932ca3","a0c82711","Male","Public",103,"20439",TRUE
"3714","f7dd80f0","f4558a24","Female","No Dual",103,"69331",TRUE
"3715","436570be","a6f20c9a","Female",NA,82,"96035",TRUE
"3716","c0da6726","438720e","Male","No Dual",92,"50588",TRUE
"3717","1683fa95","87dd9736","Male","No Dual",90,"50842",TRUE
"3718","8050426c","9c7fb6ce","Male","Public",90,"23483",TRUE
"3719","4f965970","b0cf5837","Male","Public",105,"74627",TRUE
"3720","becdf2dd","ae1eb9f0","Male","No Dual",97,"19550",FALSE
"3721","5040c8b9","eabafadc","Male",NA,83,"50588",TRUE
"3722","11d51377","6f880ce5","Male",NA,106,"20439",TRUE
"3723","1f1746cc","5b76c605","Male",NA,103,"19550",TRUE
"3724","29aefa47","72aae670","Male","Public",98,"74627",TRUE
"3725","27a91ec","e85958ad","Male","Secret",102,"24632",TRUE
"3726","c1a5671","2f36beb3","Male","Secret",108,"69764",TRUE
"3727","f74fee52","ed71e332","Male",NA,78,"50842",TRUE
"3728","4dc5079c","2069266","Female","Public",97,"20439",TRUE
"3729","d22d18db","75dea9f4","Male","No Dual",101,"76501",TRUE
"3730","ccee73a8","60f3c07d","Male","Secret",87,"13873",TRUE
"3731","65ca1d18","e667b2d3","Female","No Dual",90,"69764",FALSE
"3732","8057ef5c","57ec7500","Male","Secret",98,"54589",TRUE
"3733","6cec9a17","424c300c","Female","Public",94,"19550",TRUE
"3734","6763aa7a","f13a6d2a","Female","Secret",99,"73899",TRUE
"3735","2ac8c65f","4252f871","Female",NA,103,"76501",TRUE
"3736","b265fb1e","f2225a2f","Female",NA,88,"69331",FALSE
"3737","76887647","fa3b8b76","Female","Public",96,"50588",TRUE
"3738","3ff1bcd1","d2ec6105","Robot","Secret",84,"86119",TRUE
"3739","9662c593","361e9c78","Female",NA,116,"74627",TRUE
"3740","423ee322","bbd0531c","Female","Public",98,"23483",TRUE
"3741","5c3a4ac0","a7449d8f","Male","Secret",104,"23483",TRUE
"3742","8878ba2","bb085015","Male","Secret",119,"19550",TRUE
"3743","c9e6e8c5","2a1aef53","Female",NA,98,"11708",TRUE
"3744","d487053d","65c4ae54","Female",NA,114,"76501",FALSE
"3745","f645d852","cf1f9f37","Female","Public",87,"54589",TRUE
"3746","3cd6353f","e9a753a9","Female","Public",99,"86119",TRUE
"3747","86f0d0d9","d7a4e52d","Male",NA,112,"74627",TRUE
"3748","be64790b","4e2667da","Male","Secret",92,"69764",TRUE
"3749","94e5e3fa","57289e89","Female","Secret",107,"76501",TRUE
"3750","6f65ba7a","7a486792","Female","Secret",86,"69331",TRUE
"3751","a861d7f8","7abeae","Male","Public",104,"54589",TRUE
"3752","6649b969","b15b1d22","Female",NA,117,"86119",TRUE
"3753","843c5485","86b40bcc","Female","No Dual",102,"96035",TRUE
"3754","e40c94d5","e787c285","Female",NA,112,"86119",TRUE
"3755","69422cf1","f2d559a1","Female","No Dual",106,"86119",TRUE
"3756","5863381a","7b800fff","Female","Public",96,"69764",TRUE
"3757","e9e17797","d751be12","Female","Public",111,"20439",TRUE
"3758","eea9dc0d","acd6c715","Male",NA,89,"13873",FALSE
"3759","c7460f2","a90c24e1","Female","Public",112,"24632",FALSE
"3760","1210a8dd","201c350d","Male","Secret",91,"74627",TRUE
"3761","83aece5b","73a8d9a9","Male","Secret",103,"24632",TRUE
"3762","af047f6d","24736b52","Male/Female","Secret",101,"20439",TRUE
"3763","125527b1","73dbfae4","Male",NA,117,"11708",FALSE
"3764","222659","4c6ef9d5","Male","Secret",104,"75835",FALSE
"3765","a3c7e3eb","e7b0615a","Female","No Dual",104,"50842",TRUE
"3766","e6b7b514","1f8783f3","Male",NA,115,"13873",TRUE
"3767","d97b842d","8ae39465","Female","Secret",91,"50588",TRUE
"3768","5392f755","934a555b","Male","Public",96,"76501",TRUE
"3769","2fda79bd","d48f2be3","Male","Secret",100,"86119",TRUE
"3770","3b85e2a0","31f696f2","Female",NA,119,"23483",TRUE
"3771","873eaa5c","b275bfcf","Male","Public",103,"50842",TRUE
"3772","e0c5767e","1908f06e","Male",NA,105,"54589",TRUE
"3773","1e8fad9d","ab41af6f","Female","Secret",77,"74627",TRUE
"3774","1463d5ef","f42f59ce","Male","Public",100,"20439",TRUE
"3775","d26f648d","31f2b4aa","Female",NA,99,"69331",TRUE
"3776","1197246a","c2d83ad1","Male","Secret",85,"73899",TRUE
"3777","775ee336","303e51ce","Male","Secret",85,"74627",TRUE
"3778","3429ae3c","8c762deb","Male","Secret",110,"13873",TRUE
"3779","e3a8b339","247c5177","Female","No Dual",98,"11708",TRUE
"3780","1551411b","ebbbdb05","Male","No Dual",86,"20398",TRUE
"3781","86c4e593","eb3324d0","Male","Public",113,"39943",FALSE
"3782","7d62c782","70c3afab","Male","Public",114,"20398",TRUE
"3783","d1e896f6","a18bf5d3","Male","Public",100,"20439",FALSE
"3784","d4d88e03","507d1751","Male","Public",104,"86119",TRUE
"3785","5990a811","7931d49e","Male","No Dual",105,"20439",TRUE
"3786","5ab7b4dc","97096b0","Male","No Dual",115,"20398",TRUE
"3787","84e85332","8839f565","Male","Public",96,"50588",TRUE
"3788","9afb5ac8","52d568a5","Male","Public",105,"75835",TRUE
"3789","8799842b","d1f6f428","Male","Secret",89,"96633",TRUE
"3790","9bef93a7","ba63b154","Male","Secret",104,"24632",TRUE
"3791","d8aa8ce8","9997afee","Male","Secret",80,"96633",TRUE
"3792","e7b35df6","cffdcb50","Male",NA,94,"69331",TRUE
"3793","bb12c6b9","5140223f","Male","Public",111,"75835",TRUE
"3794","9772d7e7","d96374df","Male","Secret",102,"76501",TRUE
"3795","3b158d68","95ef312e","Male","Secret",82,"24632",TRUE
"3796","38583c07","b8e9ef21","Male","Public",130,"75835",TRUE
"3797","574cd77f","6897f944","Male","No Dual",108,"19550",TRUE
"3798","a4216b55","27d7655","Male",NA,99,"86119",TRUE
"3799","a36d1161","741a6871","Female","Secret",116,"73899",TRUE
"3800","cfb8cd72","6301af02","Male",NA,105,"20398",TRUE
"3801","aad03a26","56863453","Male","Secret",89,"50588",TRUE
"3802","ca3a5cf3","b189fc94","Male","Public",96,"23483",TRUE
"3803","a896e889","bca50117","Male","No Dual",120,"39943",TRUE
"3804","cbc675ff","f136e7b0","Male","Secret",102,"69331",TRUE
"3805","246d6e","5aa29895","Male","Public",99,"96633",TRUE
"3806","195e352","4fa3ef9b","Male",NA,106,"50588",TRUE
"3807","57da759e","24b51dbb","Male","Public",97,"69764",TRUE
"3808","937c8fd","917dd966","Male","Secret",105,"74627",TRUE
"3809","afb1faa7","157ed505","Male","Secret",111,"23483",TRUE
"3810","6e268063","18784ad4","Male","Secret",105,"23483",TRUE
"3811","51888fcb","9786d4e0","Male",NA,100,"23483",TRUE
"3812","5e986765","511bdae0","Male","Secret",109,"86119",TRUE
"3813","b84f38e5","8e03898c","Male","No Dual",88,"69764",TRUE
"3814","90d335b4","e3ba9034","Male","No Dual",91,"50588",TRUE
"3815","3a615a38","8b60e6a","Male","Secret",97,"69764",TRUE
"3816","3ffd54d","f0d05e7","Male","Secret",92,"96633",TRUE
"3817","d6b4e7ac","dd8186c","Male","Public",91,"69331",FALSE
"3818","e040e2e8","4d38933d","Male","Secret",93,"23483",TRUE
"3819","dc7124f8","c02b11ef","Male","Public",84,"74627",TRUE
"3820","55ea82b6","2718b861","Male","Secret",94,"96633",TRUE
"3821","c84c0ee8","5809f797","Male",NA,95,"50588",TRUE
"3822","64e54996","39df5f81","Male","Public",105,"96035",TRUE
"3823","5de7b650","d85dc762","Female","Public",87,"24632",TRUE
"3824","39299de9","a4a82aaf","Male","Secret",99,"20398",TRUE
"3825","3fc36e86","a4c7e08c","Male","Public",87,"54589",TRUE
"3826","9e1fab22","6ec9ebc4","Male","Secret",108,"76501",TRUE
"3827","157fcf2b","65ef4506","Male","Secret",99,"50588",TRUE
"3828","3a3da6","22102f42","Female","Secret",97,"20398",TRUE
"3829","edf63690","292526db","Male","Public",109,"19550",TRUE
"3830","197c69f6","4c1eea58","Male","Secret",96,"20439",TRUE
"3831","e7c3353e","e57ca2a2","Male","Public",96,"23483",TRUE
"3832","a644bf90","78fa524e","Male",NA,123,"96633",TRUE
"3833","51754d7d","cb49c97a","Male","Public",85,"54589",TRUE
"3834","a0481c4c","c0a4067f","Male","Secret",93,"50842",TRUE
"3835","602b52d1","fa87d2d0","Male","Secret",94,"54589",TRUE
"3836","11b28ec8","c766ef36","Male","Public",87,"20398",TRUE
"3837","d27cf317","d97fbc69","Male","Public",98,"75835",TRUE
"3838","c572f490","b6e72d61","Male","Secret",111,"96633",TRUE
"3839","dd59b826","4032dca6","Female","Public",103,"20439",TRUE
"3840","4f82c71c","4ec73611","Male","Public",109,"96633",TRUE
"3841","78e78670","44fe005b","Male","Public",79,"23483",TRUE
"3842","ca33111","981402ee","Male",NA,94,"20439",TRUE
"3843","b660473a","30f18d14","Male","Secret",113,"86119",TRUE
"3844","be279d78","b05692c1","Male","Public",95,"96035",TRUE
"3845","90b3ef94","76b3d86f","Female","Secret",122,"13873",TRUE
"3846","cdf50eb4","d18cc801","Male","Public",118,"24632",FALSE
"3847","2ec2be62","48638bd4","Male","Secret",98,"24632",TRUE
"3848","448b6875","a73f6ca2","Male","Public",86,"76501",TRUE
"3849","aa4e711e","84c7798","Female","Secret",70,"50588",TRUE
"3850","deaabfd5","16cc7b14","Female","Public",110,"13873",TRUE
"3851","54c5b556","d8c53511","Female",NA,111,"50842",TRUE
"3852","cfe03c61","1be73d62","Female","Secret",84,"13873",TRUE
"3853","f88bbe98","b8ba59db","Male",NA,89,"24632",TRUE
"3854","fb5f4003","da2835cd","Male",NA,87,"96035",TRUE
"3855","4b48ad35","df8ff2e8","Male","Secret",95,"86119",TRUE
"3856","3a566dd4","539eaa04","Male","Secret",106,"20439",TRUE
"3857","b97d9ec7","1a388252","Male","Secret",108,"69764",TRUE
"3858","f4f06258","df869112","Male","Secret",93,"50842",TRUE
"3859","54bbd61","259f81bc","Male","Public",105,"24632",TRUE
"3860","3cf7defd","ebd3b0d5","Male","Secret",99,"50588",TRUE
"3861","3dcd4362","24d3dcf","Male","Secret",97,"73899",FALSE
"3862","d5c0dd85","c6a9562e","Female","Secret",84,"13873",TRUE
"3863","4bc35ff5","87840408","Male","Secret",96,"20439",FALSE
"3864","652dcd30","b5b6e71c","Female","No Dual",109,"24632",TRUE
"3865","bfeeeb87","18d86baf","Male","Secret",88,"74627",TRUE
"3866","121fab16","436364b3","Male","Secret",122,"96633",TRUE
"3867","163e7e20","183d16ca","Male","Public",104,"24632",TRUE
"3868","f4bfbcba","89762722","Male","Secret",105,"20439",TRUE
"3869","3e4751f8","db67761","Male","No Dual",107,"86119",TRUE
"3870","19da6dbd","906997cc","Male","Secret",97,"24632",TRUE
"3871","5a61257f","8fd8a525","Male","No Dual",96,"75835",TRUE
"3872","c0bc5e74","44e2821f","Male","Secret",94,"11708",TRUE
"3873","2af8d9bd","baa4705f","Male","Public",95,"76501",FALSE
"3874","ec148d64","d0bf929d","Male","Public",93,"74627",TRUE
"3875","96cde27","8d84a7fb","Male","Secret",101,"24632",TRUE
"3876","a05dff6b","db164473","Male","Secret",105,"11708",TRUE
"3877","4861a36e","e560a74b","Female","Public",99,"76501",TRUE
"3878","216a845e","1eb00a20","Female","Public",103,"75835",TRUE
"3879","a7251ac6","3ac5907c","Male",NA,105,"69764",TRUE
"3880","14a5e0a2","95016990","Male",NA,92,"54589",TRUE
"3881","3382d06","7e8ab141","Male","Secret",114,"96035",TRUE
"3882","569980ff","68b3f372","Male",NA,98,"86119",TRUE
"3883","d65904d3","4cd55748","Male","Secret",110,"23483",TRUE
"3884","af40fdbe","42326561","Male",NA,101,"73899",TRUE
"3885","3c4fa19f","b5a818e3","Male",NA,108,"96633",TRUE
"3886","d3847573","f1181ef5","Male","Secret",109,"86119",TRUE
"3887","22fe4a79","14045bf3","Male","No Dual",86,"19550",FALSE
"3888","533a58e7","e0352cf5","Male","No Dual",101,"23483",TRUE
"3889","fa89b91","d44ff5c2","Female","Public",98,"76501",TRUE
"3890","e36cff6a","46d8745e","Male","Secret",97,"74627",FALSE
"3891","bf9785d7","b2cc5ffd","Male","No Dual",90,"75835",TRUE
"3892","4938efc8","9e79001e","Male",NA,115,"96035",TRUE
"3893","546e992b","dc0ac552","Male",NA,106,"24632",TRUE
"3894","18490948","26d0d96c","Male",NA,100,"96035",TRUE
"3895","f0760872","41caa76f","Male","No Dual",96,"76501",TRUE
"3896","e32f3b17","3e4f08a3","Male","Secret",99,"20398",TRUE
"3897","acafc327","22966218","Male","Public",75,"69331",FALSE
"3898","b8134cac","57f22092","Male","Secret",116,"13873",TRUE
"3899","dd5f52a5","eb969f09","Female","Public",88,"20398",TRUE
"3900","bc89ba50","c1d62677","Male","Public",94,"20398",TRUE
"3901","a7e40d19","54b10f93","Female",NA,101,"74627",TRUE
"3902","af840418","9a818969","Male","Public",108,"54589",TRUE
"3903","2d110238","3e396183","Male",NA,95,"54589",TRUE
"3904","b251cbc0","c8592ef1","Male","Secret",99,"69764",TRUE
"3905","3d513c99","354fae0","Male",NA,88,"69331",TRUE
"3906","fe25bec7","37c7758f","Male","Secret",101,"50842",TRUE
"3907","6a1333c0","713e39d0","Male","No Dual",95,"73899",TRUE
"3908","4ff106bb","446eeff9","Male","Public",107,"76501",TRUE
"3909","57928bbb","a0b1b7bd","Male","Public",94,"23483",TRUE
"3910","485deffb","31b136c6","Male",NA,97,"11708",TRUE
"3911","609e6f2d","810ad011","Male","No Dual",93,"96633",TRUE
"3912","409452d3","9478504f","Male","No Dual",106,"20439",TRUE
"3913","f3a0fa32","1e432e8e","Female","No Dual",84,"75835",TRUE
"3914","c9559f6e","989d0a4b","Male",NA,98,"74627",TRUE
"3915","ce0f246b","9b63ecae","Male","Secret",119,"69331",FALSE
"3916","f2743285","36e4c6bc","Male","Secret",100,"13873",TRUE
"3917","7df7ddbf","df0b69ce","Male","Public",103,"76501",FALSE
"3918","4654883b","339f0468","Male","Public",89,"23483",TRUE
"3919","15efbbee","2b93315f","Male","No Dual",104,"54589",TRUE
"3920","fc6cf4eb","845c2c6b","Male",NA,99,"69331",TRUE
"3921","9f55ac76","87f1afff","Male","Public",72,"69764",TRUE
"3922","753a854f","e3ed4d20","Male","No Dual",100,"13873",TRUE
"3923","fcabf64","5c0ecb78","Male","Public",101,"73899",TRUE
"3924","5fb2c7f6","aab61b02","Male","No Dual",101,"20439",TRUE
"3925","42d1a43a","bc189389","Male",NA,93,"96035",TRUE
"3926","bcf8691","333f5147","Female","No Dual",100,"75835",TRUE
"3927","eb08595","56627f01","Male",NA,97,"19550",TRUE
"3928","ebee45fa","97c0a5ea","Male","Public",103,"50842",TRUE
"3929","ccb7ed5","6f7326fc","Male","Public",99,"23483",TRUE
"3930","737cb690","1ad9e75f","Female","Secret",94,"50842",TRUE
"3931","51b6b049","f4584077","Male","Secret",102,"24632",TRUE
"3932","1afeb1e4","45589b7e","Male","Secret",97,"69331",TRUE
"3933","4f842d6c","c679a5db","Male","Public",118,"20439",TRUE
"3934","141850f3","ba4fe1f3","Female",NA,95,"73899",TRUE
"3935","8683db20","e4920cc7","Male","Secret",88,"73899",TRUE
"3936","43bb0d22","e0189e78","Male","Public",94,"19550",TRUE
"3937","2beebf61","96d6eeb7","Male","Public",87,"50842",TRUE
"3938","e02b33a7","7fae4a3a","Male","Public",109,"19550",TRUE
"3939","4642419e","b4d824","Male",NA,98,"39943",TRUE
"3940","e169c453","97666fcb","Male","Public",100,"39943",TRUE
"3941","e8c940ad","82cef36d","Male","Secret",102,"19550",TRUE
"3942","969b8fe0","eef924af","Male",NA,106,"19550",TRUE
"3943","e3031a37","58bdc65a","Male","Secret",93,"69331",TRUE
"3944","162e8909","b88f0da0","Male","No Dual",103,"19550",TRUE
"3945","58248ef8","4e8de965","Male","Secret",85,"19550",TRUE
"3946","78b78bc1","d0f6cce8","Male","Secret",110,"76501",TRUE
"3947","99e0bde","a0163a87","Male",NA,110,"69331",TRUE
"3948","21d24d0f","f8af52b0","Male","Secret",94,"86119",TRUE
"3949","e7ed90a","8ed96d03","Male",NA,92,"69764",TRUE
"3950","2cfb9c9a","efebb0e1","Male","Secret",97,"74627",TRUE
"3951","5826f434","b89aaaf4","Male","Public",93,"74627",TRUE
"3952","85422e1","34a5ae28","Male",NA,73,"20398",TRUE
"3953","326ffc59","1261deef","Male",NA,93,"69764",TRUE
"3954","23a0eee2","49317c53","Male","Public",96,"69764",TRUE
"3955","10ca62c2","998f47ee","Male",NA,93,"75835",TRUE
"3956","43d1c410","7b034b5a","Male","Public",114,"96035",TRUE
"3957","2851378c","ab45170a","Male","Secret",94,"69331",TRUE
"3958","1c3801a2","bdf84fca","Male",NA,83,"74627",TRUE
"3959","5927c4c2","ce475e12","Male","Secret",104,"75835",FALSE
"3960","5081ecef","dcaca1cc","Male","Secret",91,"50588",TRUE
"3961","f216e175","3fa14f7d","Male","Public",96,"23483",TRUE
"3962","75d53c3e","2a62d3f5","Male","Secret",95,"39943",TRUE
"3963","c8d5b63b","f65749ce","Female","No Dual",102,"24632",FALSE
"3964","112c87cf","3c2bf289","Male","Public",85,"50588",TRUE
